id,timestamp,type,group,value
11293,11293,5,1,26
11295,11295,6,1,72
11300,11300,6,1,66
11305,11305,0,1,222
11310,11310,4,1,412
11311,11311,2,1,137
11312,11312,1,1,52
11317,11317,3,1,683
11318,11318,1,1,18
11319,11319,1,1,56
11323,11323,1,1,90
11327,11327,1,1,83
11328,11328,3,1,751
11333,11333,0,1,475
11334,11334,1,1,16
11338,11338,3,1,409
11340,11340,2,1,338
11341,11341,3,1,948
11345,11345,6,1,69
11349,11349,4,1,879
11351,11351,5,1,90
11352,11352,4,1,816
11355,11355,1,1,67
11360,11360,3,1,437
11361,11361,2,1,900
11362,11362,4,1,100
11363,11363,0,1,215
11367,11367,2,1,620
11371,11371,5,1,12
11374,11374,2,1,409
11378,11378,3,1,359
11383,11383,5,1,42
11386,11386,6,1,66
11390,11390,6,1,14
11392,11392,6,1,47
11395,11395,5,1,67
11399,11399,0,1,519
11403,11403,6,1,10
11408,11408,5,1,90
11411,11411,4,1,393
11414,11414,5,1,88
11419,11419,3,1,625
11423,11423,1,1,25
11427,11427,6,1,18
11431,11431,0,1,255
11433,11433,2,1,79
11438,11438,5,1,76
11439,11439,1,1,68
11441,11441,1,1,92
11443,11443,2,1,3
11444,11444,2,1,334
11449,11449,1,1,96
11454,11454,1,1,82
11456,11456,1,1,97
11459,11459,3,1,622
11464,11464,3,1,776
11467,11467,2,1,866
11471,11471,2,1,477
11475,11475,2,1,425
11477,11477,2,1,511
11478,11478,4,1,316
11483,11483,4,1,536
11485,11485,0,1,208
11488,11488,3,1,644
11493,11493,0,1,547
11494,11494,0,1,814
11496,11496,0,1,560
11500,11500,4,1,83
11504,11504,1,1,48
11505,11505,1,1,41
11509,11509,4,1,614
11510,11510,2,1,937
11515,11515,3,1,733
11517,11517,2,1,694
11519,11519,1,1,66
11520,11520,3,1,848
11524,11524,6,1,21
11529,11529,6,1,30
11531,11531,1,1,40
11534,11534,5,1,28
11536,11536,6,1,83
11540,11540,5,1,65
11545,11545,5,1,88
11549,11549,6,1,51
11553,11553,6,1,42
11556,11556,3,1,140
11560,11560,5,1,91
11564,11564,4,1,531
11566,11566,4,1,830
11570,11570,1,1,88
11574,11574,0,1,349
11579,11579,3,1,717
11584,11584,0,1,370
11588,11588,0,1,817
11592,11592,1,1,66
11597,11597,5,1,52
11602,11602,5,1,79
11603,11603,1,1,79
11605,11605,3,1,303
11607,11607,0,1,135
11612,11612,6,1,98
11617,11617,0,1,361
11619,11619,6,1,69
11623,11623,6,1,57
11628,11628,1,1,76
11629,11629,4,1,597
11633,11633,4,1,356
11638,11638,0,1,280
11641,11641,4,1,671
11644,11644,6,1,11
11647,11647,4,1,997
11652,11652,3,1,540
11657,11657,1,1,40
11661,11661,2,1,343
11666,11666,0,1,36
11669,11669,3,1,630
11674,11674,2,1,970
11678,11678,2,1,79
11682,11682,2,1,27
11686,11686,3,1,90
11687,11687,4,1,800
11691,11691,2,1,197
11692,11692,4,1,94
11696,11696,6,1,98
11699,11699,4,1,388
11700,11700,4,1,474
11703,11703,6,1,83
11708,11708,2,1,720
11711,11711,6,1,28
11714,11714,6,1,72
11718,11718,4,1,274
11722,11722,2,1,714
11726,11726,4,1,963
11729,11729,3,1,230
11732,11732,0,1,11
11733,11733,5,1,3
11738,11738,4,1,832
11742,11742,0,1,158
11745,11745,5,1,74
11746,11746,1,1,6
11750,11750,6,1,28
11753,11753,4,1,224
11754,11754,5,1,80
11757,11757,1,1,95
11760,11760,5,1,94
11765,11765,5,1,30
11769,11769,1,1,27
11771,11771,4,1,75
11773,11773,4,1,447
11776,11776,0,1,807
11780,11780,6,1,83
11783,11783,2,1,542
11784,11784,2,1,731
11787,11787,4,1,605
11790,11790,4,1,53
11795,11795,3,1,994
11796,11796,5,1,58
11800,11800,4,1,659
11801,11801,5,1,64
11804,11804,1,1,27
11807,11807,4,1,219
11809,11809,2,1,324
11811,11811,5,1,50
11815,11815,4,1,528
11817,11817,2,1,825
11821,11821,6,1,57
11823,11823,0,1,62
11825,11825,3,1,41
11827,11827,2,1,669
11832,11832,4,1,242
11836,11836,4,1,296
11837,11837,0,1,64
11839,11839,3,1,470
11844,11844,3,1,958
11846,11846,6,1,23
11851,11851,2,1,441
11856,11856,2,1,493
11858,11858,5,1,11
11862,11862,0,1,376
11867,11867,5,1,91
11872,11872,4,1,245
11877,11877,6,1,68
11881,11881,6,1,86
11885,11885,6,1,67
11887,11887,5,1,100
11888,11888,0,1,709
11893,11893,4,1,62
11894,11894,4,1,145
11896,11896,4,1,104
11898,11898,1,1,38
11902,11902,6,1,94
11907,11907,4,1,415
11912,11912,2,1,49
11913,11913,0,1,780
11915,11915,6,1,61
11917,11917,2,1,1000
11921,11921,0,1,337
11926,11926,0,1,781
11929,11929,1,1,88
11934,11934,6,1,9
11935,11935,0,1,470
11936,11936,6,1,27
11939,11939,1,1,4
11940,11940,5,1,38
11943,11943,2,1,980
11948,11948,3,1,509
11950,11950,5,1,68
11951,11951,6,1,74
11956,11956,1,1,18
11960,11960,0,1,188
11965,11965,2,1,673
11966,11966,6,1,66
11967,11967,4,1,742
11969,11969,3,1,205
11972,11972,2,1,712
11976,11976,1,1,59
11979,11979,6,1,59
11980,11980,5,1,97
11981,11981,5,1,3
11985,11985,1,1,33
11988,11988,4,1,999
11990,11990,4,1,481
11993,11993,3,1,119
11997,11997,2,1,730
12001,12001,3,1,975
12004,12004,6,1,18
12005,12005,4,1,601
12006,12006,0,1,706
12010,12010,3,1,817
12014,12014,1,1,61
12016,12016,4,1,742
12019,12019,1,1,57
12021,12021,5,1,64
12026,12026,1,1,28
12028,12028,4,1,117
12031,12031,0,1,369
12034,12034,6,1,15
12036,12036,0,1,160
12041,12041,5,1,34
12046,12046,4,1,682
12047,12047,0,1,367
12050,12050,2,1,370
12055,12055,2,1,650
12057,12057,3,1,171
12060,12060,3,1,915
12064,12064,5,1,68
12066,12066,6,1,1
12068,12068,1,1,7
12073,12073,1,1,36
12077,12077,0,1,119
12081,12081,4,1,910
12084,12084,1,1,12
12086,12086,4,1,715
12089,12089,1,1,79
12094,12094,1,1,23
12095,12095,2,1,363
12100,12100,4,1,210
12101,12101,4,1,49
12103,12103,4,1,605
12105,12105,1,1,59
12107,12107,5,1,31
12110,12110,4,1,51
12113,12113,6,1,99
12116,12116,3,1,524
12117,12117,4,1,987
12122,12122,3,1,138
12127,12127,0,1,544
12131,12131,5,1,14
12132,12132,1,1,10
12134,12134,4,1,212
12135,12135,2,1,371
12136,12136,3,1,477
12141,12141,5,1,80
12146,12146,0,1,777
12149,12149,0,1,485
12152,12152,3,1,940
12154,12154,6,1,1
12158,12158,1,1,27
12160,12160,1,1,70
12162,12162,3,1,586
12164,12164,6,1,33
12169,12169,1,1,100
12173,12173,1,1,11
12177,12177,3,1,173
12182,12182,0,1,49
12187,12187,5,1,80
12189,12189,2,1,346
12191,12191,0,1,647
12196,12196,4,1,414
12201,12201,1,1,81
12202,12202,2,1,82
12207,12207,2,1,184
12208,12208,1,1,93
12209,12209,6,1,26
12213,12213,3,1,268
12218,12218,3,1,904
12222,12222,0,1,171
12224,12224,5,1,92
12228,12228,1,1,51
12230,12230,4,1,692
12233,12233,3,1,749
12234,12234,3,1,912
12238,12238,5,1,47
12243,12243,6,1,37
12248,12248,1,1,24
12250,12250,0,1,898
12254,12254,2,1,70
12257,12257,6,1,75
12260,12260,0,1,559
12263,12263,4,1,299
12267,12267,2,1,147
12271,12271,0,1,290
12272,12272,2,1,487
12273,12273,0,1,83
12278,12278,5,1,98
12282,12282,5,1,46
12287,12287,2,1,207
12292,12292,3,1,299
12294,12294,5,1,24
12296,12296,4,1,391
12297,12297,5,1,28
12300,12300,0,1,519
12302,12302,2,1,858
12304,12304,2,1,113
12309,12309,1,1,54
12311,12311,0,1,402
12313,12313,3,1,526
12316,12316,2,1,611
12318,12318,1,1,67
12319,12319,3,1,620
12324,12324,0,1,609
12329,12329,4,1,112
12333,12333,0,1,352
12334,12334,4,1,832
12337,12337,2,1,354
12341,12341,6,1,72
12343,12343,5,1,98
12345,12345,1,1,76
12347,12347,3,1,564
12350,12350,4,1,186
12351,12351,1,1,48
12352,12352,0,1,256
12353,12353,2,1,337
12357,12357,2,1,954
12358,12358,1,1,78
12362,12362,1,1,94
12364,12364,2,1,319
12366,12366,1,1,37
12368,12368,6,1,4
12372,12372,5,1,50
12376,12376,3,1,878
12379,12379,2,1,697
12383,12383,5,1,1
12388,12388,6,1,33
12391,12391,2,1,491
12393,12393,2,1,798
12394,12394,3,1,39
12397,12397,4,1,741
12400,12400,0,1,672
12403,12403,3,1,378
12405,12405,0,1,78
12408,12408,0,1,677
12409,12409,6,1,67
12414,12414,6,1,3
12416,12416,2,1,153
12421,12421,3,1,290
12423,12423,3,1,889
12424,12424,0,1,636
12427,12427,4,1,423
12428,12428,2,1,209
12431,12431,6,1,4
12436,12436,6,1,16
12439,12439,4,1,859
12444,12444,1,1,34
12446,12446,1,1,75
12451,12451,1,1,56
12452,12452,4,1,694
12454,12454,2,1,279
12455,12455,0,1,863
12457,12457,0,1,883
12459,12459,5,1,73
12463,12463,2,1,678
12468,12468,1,1,19
12471,12471,4,1,179
12474,12474,1,1,12
12477,12477,0,1,783
12482,12482,0,1,646
12484,12484,2,1,191
12486,12486,2,1,61
12488,12488,5,1,92
12491,12491,6,1,38
12493,12493,2,1,939
12495,12495,4,1,171
12498,12498,2,1,590
12501,12501,6,1,69
12505,12505,3,1,320
12510,12510,4,1,272
12512,12512,0,1,675
12516,12516,1,1,37
12520,12520,4,1,766
12524,12524,5,1,73
12528,12528,0,1,64
12533,12533,4,1,46
12536,12536,3,1,744
12540,12540,1,1,48
12542,12542,0,1,910
12543,12543,2,1,978
12547,12547,0,1,812
12550,12550,3,1,173
12555,12555,5,1,92
12558,12558,1,1,95
12560,12560,3,1,244
12563,12563,1,1,96
12566,12566,2,1,149
12567,12567,0,1,953
12570,12570,3,1,739
12573,12573,4,1,913
12577,12577,4,1,726
12581,12581,4,1,59
12586,12586,2,1,648
12588,12588,2,1,583
12590,12590,5,1,44
12592,12592,4,1,765
12595,12595,2,1,340
12598,12598,6,1,43
12599,12599,5,1,50
12602,12602,4,1,678
12604,12604,6,1,1
12607,12607,2,1,767
12608,12608,4,1,389
12609,12609,4,1,916
12613,12613,2,1,424
12618,12618,3,1,193
12620,12620,6,1,74
12622,12622,6,1,64
12623,12623,0,1,641
12624,12624,4,1,896
12628,12628,5,1,26
12632,12632,4,1,662
12634,12634,3,1,473
12636,12636,3,1,248
12641,12641,0,1,317
12644,12644,4,1,994
12647,12647,4,1,328
12650,12650,6,1,99
12653,12653,6,1,56
12658,12658,1,1,37
12661,12661,6,1,73
12666,12666,6,1,82
12671,12671,6,1,78
12676,12676,4,1,476
12680,12680,4,1,330
12681,12681,5,1,67
12685,12685,3,1,94
12686,12686,3,1,128
12691,12691,4,1,607
12696,12696,2,1,267
12697,12697,4,1,393
12698,12698,2,1,667
12700,12700,6,1,51
12704,12704,6,1,67
12705,12705,3,1,37
12706,12706,6,1,42
12708,12708,2,1,303
12711,12711,5,1,43
12716,12716,4,1,904
12720,12720,0,1,567
12724,12724,5,1,22
12729,12729,4,1,737
12733,12733,5,1,9
12736,12736,5,1,54
12739,12739,4,1,941
12744,12744,5,1,72
12747,12747,4,1,403
12750,12750,5,1,48
12755,12755,2,1,677
12756,12756,0,1,129
12759,12759,0,1,67
12760,12760,3,1,340
12761,12761,0,1,557
12766,12766,1,1,70
12769,12769,0,1,564
12774,12774,5,1,81
12777,12777,5,1,9
12781,12781,2,1,97
12785,12785,5,1,21
12789,12789,4,1,499
12790,12790,4,1,878
12793,12793,2,1,549
12795,12795,0,1,19
12796,12796,1,1,27
12797,12797,6,1,62
12802,12802,3,1,297
12807,12807,6,1,58
12808,12808,4,1,3
12813,12813,4,1,46
12816,12816,6,1,96
12818,12818,4,1,33
12821,12821,5,1,72
12822,12822,3,1,892
12824,12824,3,1,909
12825,12825,6,1,20
12827,12827,2,1,210
12832,12832,5,1,61
12837,12837,5,1,81
12838,12838,3,1,563
12840,12840,5,1,60
12845,12845,6,1,83
12846,12846,0,1,847
12851,12851,6,1,88
12856,12856,0,1,264
12860,12860,2,1,22
12861,12861,0,1,439
12866,12866,3,1,932
12870,12870,5,1,85
12874,12874,2,1,225
12875,12875,0,1,90
12877,12877,2,1,606
12878,12878,3,1,64
12880,12880,0,1,826
12885,12885,5,1,20
12888,12888,2,1,924
12889,12889,6,1,87
12894,12894,2,1,860
12897,12897,0,1,891
12902,12902,6,1,65
12905,12905,5,1,24
12910,12910,1,1,75
12915,12915,5,1,83
12917,12917,6,1,80
12920,12920,6,1,30
12923,12923,1,1,4
12926,12926,6,1,21
12929,12929,2,1,637
12931,12931,2,1,87
12933,12933,2,1,856
12937,12937,0,1,310
12938,12938,4,1,833
12941,12941,0,1,612
12942,12942,4,1,453
12946,12946,1,1,24
12951,12951,5,1,69
12953,12953,2,1,957
12957,12957,5,1,42
12960,12960,6,1,28
12962,12962,4,1,314
12964,12964,6,1,31
12966,12966,3,1,677
12968,12968,3,1,569
12969,12969,0,1,58
12972,12972,1,1,27
12974,12974,2,1,216
12975,12975,1,1,3
12978,12978,4,1,986
12981,12981,2,1,99
12986,12986,4,1,83
12988,12988,6,1,61
12989,12989,6,1,63
12992,12992,1,1,28
12995,12995,0,1,49
12996,12996,3,1,532
12997,12997,0,1,368
12999,12999,3,1,682
13003,13003,0,1,827
13008,13008,6,1,71
13011,13011,6,1,46
13012,13012,1,1,92
13015,13015,1,1,18
13016,13016,5,1,16
13021,13021,3,1,206
13022,13022,0,1,635
13027,13027,4,1,255
13031,13031,5,1,22
13034,13034,6,1,27
13038,13038,3,1,736
13039,13039,0,1,224
13043,13043,6,1,21
13047,13047,5,1,18
13052,13052,2,1,996
13057,13057,1,1,94
13059,13059,5,1,14
13063,13063,1,1,81
13068,13068,2,1,399
13072,13072,5,1,97
13077,13077,5,1,21
13080,13080,0,1,93
13085,13085,3,1,480
13087,13087,6,1,46
13088,13088,4,1,403
13089,13089,5,1,5
13093,13093,3,1,602
13098,13098,3,1,410
13103,13103,0,1,734
13104,13104,6,1,53
13105,13105,3,1,255
13107,13107,3,1,200
13108,13108,5,1,76
13113,13113,6,1,85
13115,13115,1,1,4
13117,13117,3,1,12
13121,13121,6,1,63
13122,13122,3,1,458
13124,13124,0,1,584
13127,13127,0,1,986
13132,13132,4,1,641
13134,13134,6,1,11
13136,13136,0,1,653
13139,13139,1,1,2
13144,13144,0,1,506
13148,13148,2,1,798
13150,13150,6,1,92
13152,13152,1,1,81
13156,13156,3,1,683
13157,13157,2,1,573
13161,13161,3,1,764
13166,13166,5,1,46
13169,13169,4,1,648
13172,13172,6,1,93
13177,13177,5,1,44
13181,13181,4,1,675
13186,13186,4,1,521
13189,13189,1,1,11
13191,13191,0,1,108
13193,13193,1,1,41
13194,13194,4,1,936
13196,13196,3,1,885
13197,13197,0,1,245
13198,13198,6,1,96
13202,13202,6,1,16
13203,13203,4,1,993
13208,13208,5,1,55
13210,13210,4,1,65
13211,13211,5,1,73
13214,13214,4,1,95
13216,13216,1,1,100
13217,13217,2,1,419
13218,13218,0,1,474
13219,13219,2,1,38
13223,13223,4,1,44
13225,13225,2,1,41
13227,13227,5,1,92
13230,13230,2,1,730
13231,13231,6,1,66
13233,13233,4,1,953
13237,13237,0,1,720
13242,13242,6,1,71
13245,13245,6,1,96
13249,13249,1,1,68
13253,13253,5,1,59
13254,13254,5,1,1
13258,13258,5,1,62
13259,13259,6,1,97
13263,13263,6,1,40
13264,13264,6,1,11
13265,13265,0,1,873
13266,13266,5,1,26
13267,13267,4,1,773
13271,13271,2,1,460
13276,13276,2,1,844
13278,13278,2,1,682
13283,13283,4,1,56
13286,13286,2,1,262
13290,13290,1,1,90
13291,13291,6,1,71
13293,13293,1,1,66
13294,13294,5,1,48
13297,13297,3,1,349
13298,13298,1,1,24
13302,13302,6,1,26
13304,13304,5,1,22
13306,13306,6,1,95
13310,13310,1,1,84
13313,13313,5,1,28
13317,13317,6,1,54
13320,13320,3,1,684
13325,13325,6,1,80
13327,13327,2,1,531
13331,13331,0,1,256
13334,13334,0,1,844
13337,13337,4,1,118
13342,13342,2,1,267
13347,13347,3,1,797
13352,13352,1,1,70
13355,13355,3,1,860
13360,13360,2,1,823
13361,13361,1,1,91
13362,13362,2,1,266
13367,13367,3,1,468
13369,13369,1,1,84
13374,13374,6,1,77
13376,13376,3,1,814
13380,13380,1,1,49
13382,13382,5,1,7
13383,13383,2,1,787
13387,13387,5,1,46
13392,13392,6,1,31
13396,13396,3,1,833
13397,13397,3,1,169
13401,13401,3,1,48
13402,13402,4,1,151
13407,13407,1,1,19
13412,13412,5,1,77
13415,13415,2,1,185
13419,13419,2,1,783
13421,13421,0,1,940
13426,13426,2,1,131
13429,13429,6,1,7
13433,13433,3,1,22
13435,13435,4,1,351
13439,13439,0,1,281
13444,13444,3,1,659
13449,13449,5,1,33
13454,13454,1,1,8
13459,13459,3,1,258
13460,13460,6,1,52
13464,13464,2,1,415
13466,13466,0,1,48
13467,13467,3,1,488
13469,13469,3,1,953
13472,13472,4,1,874
13474,13474,6,1,95
13476,13476,6,1,45
13480,13480,0,1,916
13483,13483,5,1,7
13484,13484,1,1,99
13489,13489,2,1,562
13492,13492,6,1,91
13497,13497,4,1,423
13502,13502,3,1,704
13503,13503,1,1,62
13504,13504,0,1,353
13507,13507,5,1,77
13511,13511,1,1,20
13512,13512,4,1,583
13517,13517,3,1,734
13520,13520,2,1,435
13524,13524,5,1,10
13527,13527,5,1,62
13531,13531,5,1,55
13532,13532,0,1,785
13536,13536,3,1,569
13540,13540,3,1,426
13544,13544,0,1,246
13549,13549,4,1,130
13550,13550,0,1,139
13551,13551,2,1,812
13552,13552,6,1,35
13557,13557,0,1,761
13559,13559,6,1,79
13561,13561,5,1,20
13564,13564,6,1,36
13566,13566,6,1,30
13570,13570,0,1,883
13575,13575,0,1,162
13578,13578,3,1,70
13579,13579,2,1,356
13581,13581,6,1,37
13586,13586,3,1,952
13588,13588,3,1,263
13591,13591,6,1,97
13592,13592,2,1,324
13593,13593,4,1,814
13595,13595,1,1,58
13596,13596,5,1,60
13599,13599,2,1,959
13603,13603,0,1,709
13604,13604,0,1,47
13609,13609,3,1,696
13610,13610,3,1,650
13614,13614,1,1,84
13619,13619,3,1,99
13623,13623,6,1,14
13624,13624,2,1,777
13627,13627,3,1,930
13630,13630,5,1,17
13635,13635,6,1,60
13636,13636,6,1,15
13639,13639,6,1,87
13644,13644,6,1,78
13646,13646,1,1,82
13649,13649,4,1,951
13651,13651,4,1,203
13654,13654,0,1,547
13658,13658,4,1,632
13660,13660,2,1,728
13665,13665,6,1,74
13668,13668,0,1,580
13672,13672,1,1,36
13674,13674,6,1,64
13679,13679,3,1,818
13683,13683,0,1,640
13686,13686,4,1,228
13688,13688,3,1,819
13690,13690,2,1,649
13692,13692,5,1,77
13693,13693,3,1,245
13697,13697,3,1,693
13701,13701,3,1,202
13702,13702,6,1,20
13703,13703,1,1,82
13707,13707,0,1,855
13709,13709,3,1,742
13710,13710,6,1,64
13715,13715,3,1,426
13716,13716,6,1,54
13719,13719,4,1,305
13724,13724,3,1,937
13729,13729,5,1,33
13731,13731,2,1,3
13735,13735,5,1,7
13738,13738,5,1,37
13740,13740,2,1,783
13743,13743,1,1,47
13744,13744,6,1,46
13747,13747,3,1,627
13749,13749,0,1,227
13754,13754,3,1,7
13758,13758,4,1,546
13762,13762,2,1,339
13764,13764,0,1,5
13765,13765,2,1,464
13768,13768,6,1,30
13770,13770,4,1,854
13772,13772,6,1,24
13776,13776,4,1,289
13780,13780,6,1,41
13782,13782,1,1,35
13787,13787,5,1,97
13791,13791,4,1,641
13793,13793,5,1,5
13795,13795,1,1,6
13798,13798,2,1,928
13800,13800,5,1,66
13802,13802,0,1,854
13806,13806,3,1,261
13807,13807,4,1,118
13812,13812,1,1,9
13815,13815,4,1,865
13816,13816,0,1,252
13820,13820,6,1,96
13822,13822,0,1,413
13824,13824,5,1,27
13829,13829,4,1,498
13830,13830,0,1,19
13835,13835,1,1,46
13836,13836,5,1,53
13838,13838,4,1,853
13841,13841,1,1,37
13845,13845,5,1,20
13847,13847,5,1,36
13851,13851,5,1,4
13854,13854,2,1,172
13859,13859,1,1,35
13863,13863,5,1,86
13866,13866,4,1,638
13870,13870,0,1,103
13871,13871,2,1,404
13872,13872,6,1,66
13875,13875,3,1,624
13877,13877,2,1,323
13880,13880,6,1,29
13884,13884,1,1,1
13887,13887,0,1,541
13888,13888,1,1,63
13891,13891,1,1,57
13896,13896,0,1,936
13901,13901,0,1,600
13902,13902,2,1,624
13906,13906,4,1,134
13911,13911,5,1,31
13915,13915,6,1,55
13920,13920,3,1,562
13922,13922,5,1,34
13927,13927,5,1,17
13930,13930,5,1,74
13933,13933,4,1,763
13936,13936,2,1,200
13941,13941,3,1,711
13945,13945,0,1,24
13949,13949,3,1,469
13950,13950,6,1,96
13952,13952,0,1,78
13953,13953,4,1,835
13954,13954,6,1,96
13957,13957,2,1,232
13958,13958,1,1,74
13960,13960,0,1,699
13964,13964,2,1,736
13969,13969,4,1,631
13973,13973,6,1,60
13976,13976,5,1,43
13977,13977,3,1,271
13982,13982,0,1,474
13986,13986,4,1,775
13988,13988,2,1,528
13993,13993,5,1,92
13996,13996,6,1,82
13997,13997,3,1,877
13999,13999,1,1,89
14000,14000,1,1,49
14003,14003,2,1,197
14004,14004,1,1,18
14006,14006,1,1,76
14009,14009,1,1,30
14013,14013,0,1,860
14018,14018,0,1,646
14020,14020,6,1,4
14022,14022,2,1,362
14023,14023,4,1,361
14024,14024,3,1,36
14029,14029,3,1,41
14032,14032,1,1,55
14034,14034,0,1,738
14039,14039,0,1,831
14044,14044,4,1,1
14045,14045,2,1,115
14047,14047,2,1,14
14052,14052,6,1,90
14057,14057,3,1,506
14059,14059,6,1,37
14060,14060,4,1,310
14064,14064,6,1,19
14065,14065,3,1,52
14069,14069,1,1,21
14074,14074,2,1,43
14077,14077,2,1,662
14080,14080,6,1,11
14081,14081,0,1,471
14085,14085,3,1,906
14088,14088,5,1,93
14089,14089,6,1,65
14090,14090,6,1,36
14095,14095,3,1,215
14096,14096,5,1,63
14101,14101,3,1,953
14103,14103,0,1,681
14106,14106,6,1,89
14109,14109,4,1,616
14111,14111,2,1,254
14113,14113,0,1,620
14114,14114,5,1,8
14118,14118,4,1,360
14119,14119,5,1,50
14120,14120,2,1,581
14125,14125,4,1,245
14128,14128,1,1,43
14130,14130,5,1,68
14135,14135,0,1,318
14138,14138,0,1,914
14143,14143,2,1,285
14144,14144,4,1,289
14147,14147,5,1,40
14148,14148,5,1,81
14150,14150,2,1,883
14151,14151,6,1,61
14153,14153,5,1,11
14154,14154,2,1,471
14157,14157,6,1,30
14159,14159,5,1,89
14164,14164,6,1,55
14167,14167,4,1,30
14169,14169,5,1,61
14174,14174,1,1,60
14178,14178,6,1,31
14182,14182,2,1,196
14187,14187,3,1,817
14191,14191,3,1,954
14192,14192,4,1,108
14195,14195,2,1,1
14197,14197,1,1,82
14201,14201,2,1,858
14206,14206,0,1,542
14207,14207,4,1,838
14209,14209,2,1,817
14210,14210,2,1,157
14214,14214,0,1,179
14215,14215,2,1,22
14217,14217,3,1,190
14219,14219,2,1,832
14220,14220,3,1,87
14223,14223,4,1,639
14226,14226,5,1,19
14229,14229,1,1,34
14230,14230,1,1,29
14231,14231,1,1,49
14235,14235,6,1,92
14239,14239,6,1,61
14240,14240,2,1,499
14244,14244,6,1,26
14249,14249,6,1,99
14251,14251,3,1,1000
14255,14255,3,1,779
14258,14258,3,1,103
14263,14263,2,1,383
14265,14265,2,1,375
14270,14270,1,1,50
14274,14274,3,1,689
14277,14277,4,1,184
14280,14280,3,1,100
14282,14282,0,1,634
14283,14283,0,1,706
14287,14287,2,1,295
14292,14292,6,1,56
14297,14297,0,1,429
14301,14301,4,1,989
14303,14303,1,1,69
14308,14308,4,1,943
14312,14312,5,1,85
14317,14317,4,1,953
14322,14322,6,1,40
14326,14326,5,1,50
14327,14327,2,1,201
14331,14331,1,1,34
14334,14334,4,1,46
14339,14339,3,1,655
14342,14342,5,1,3
14343,14343,6,1,56
14345,14345,6,1,49
14347,14347,4,1,872
14348,14348,0,1,499
14351,14351,0,1,75
14356,14356,4,1,494
14359,14359,3,1,852
14364,14364,1,1,74
14368,14368,6,1,45
14373,14373,4,1,207
14377,14377,6,1,83
14382,14382,3,1,764
14386,14386,2,1,436
14391,14391,6,1,60
14392,14392,5,1,49
14394,14394,6,1,70
14398,14398,5,1,89
14402,14402,3,1,929
14403,14403,1,1,19
14404,14404,2,1,156
14405,14405,0,1,160
14410,14410,1,1,24
14412,14412,5,1,68
14417,14417,0,1,707
14420,14420,4,1,544
14421,14421,3,1,371
14424,14424,6,1,16
14425,14425,1,1,14
14428,14428,4,1,409
14433,14433,3,1,640
14438,14438,0,1,150
14440,14440,5,1,75
14443,14443,5,1,21
14444,14444,6,1,66
14447,14447,6,1,94
14452,14452,1,1,54
14453,14453,5,1,76
14456,14456,6,1,97
14457,14457,4,1,856
14462,14462,6,1,41
14463,14463,4,1,187
14464,14464,0,1,489
14467,14467,6,1,65
14469,14469,5,1,66
14470,14470,4,1,746
14472,14472,4,1,127
14477,14477,5,1,6
14480,14480,1,1,15
14482,14482,5,1,43
14487,14487,4,1,276
14490,14490,1,1,72
14495,14495,6,1,32
14496,14496,1,1,48
14501,14501,2,1,102
14503,14503,3,1,487
14504,14504,0,1,325
14508,14508,5,1,5
14510,14510,1,1,2
14511,14511,3,1,145
14514,14514,6,1,6
14516,14516,3,1,597
14518,14518,1,1,85
14522,14522,3,1,224
14525,14525,5,1,60
14527,14527,0,1,929
14532,14532,4,1,164
14534,14534,6,1,63
14538,14538,4,1,468
14539,14539,1,1,31
14544,14544,3,1,352
14549,14549,2,1,446
14552,14552,1,1,36
14553,14553,3,1,772
14558,14558,4,1,49
14561,14561,3,1,778
14566,14566,1,1,6
14568,14568,0,1,804
14572,14572,4,1,383
14574,14574,5,1,88
14577,14577,2,1,733
14580,14580,4,1,777
14581,14581,6,1,10
14586,14586,5,1,67
14588,14588,5,1,36
14590,14590,6,1,78
14593,14593,6,1,7
14597,14597,3,1,705
14599,14599,1,1,68
14603,14603,3,1,349
14607,14607,5,1,39
14610,14610,1,1,20
14611,14611,4,1,418
14615,14615,0,1,680
14619,14619,6,1,56
14624,14624,3,1,735
14628,14628,6,1,62
14630,14630,2,1,278
14634,14634,0,1,394
14638,14638,0,1,281
14641,14641,6,1,65
14642,14642,5,1,74
14647,14647,4,1,937
14652,14652,4,1,834
14655,14655,6,1,67
14658,14658,3,1,544
14663,14663,0,1,640
14668,14668,0,1,589
14670,14670,1,1,77
14674,14674,1,1,62
14676,14676,5,1,23
14681,14681,3,1,16
14685,14685,0,1,692
14687,14687,1,1,64
14691,14691,6,1,47
14696,14696,3,1,212
14699,14699,2,1,382
14704,14704,6,1,42
14705,14705,6,1,85
14706,14706,1,1,52
14709,14709,5,1,59
14710,14710,4,1,447
14712,14712,1,1,78
14717,14717,0,1,616
14719,14719,3,1,565
14721,14721,6,1,18
14722,14722,0,1,486
14724,14724,2,1,32
14729,14729,3,1,14
14732,14732,0,1,915
14735,14735,3,1,684
14739,14739,1,1,46
14741,14741,1,1,76
14746,14746,2,1,858
14750,14750,6,1,72
14753,14753,5,1,47
14758,14758,2,1,186
14761,14761,0,1,515
14765,14765,6,1,98
14767,14767,5,1,94
14770,14770,1,1,56
14774,14774,4,1,598
14779,14779,6,1,91
14782,14782,6,1,62
14786,14786,4,1,426
14789,14789,1,1,11
14792,14792,2,1,541
14794,14794,0,1,61
14797,14797,0,1,590
14798,14798,2,1,395
